OrchardID,NrKlant,NmKlant,NrKlantGenby,MonstGenBij,Adres2,Adres3,Adres4,NrOrder,NrOndz,Subcategorie,Sample description,Material,OmTypeMonster,DtMonster,DtVerslag,BemDiepteLg,BemDiepteHg,NrMonsterRm,TVocht,Moisture,TDroge stof,Droge stof,Tleeg3,leeg3,TN-Tot,Total nitrogen stock (mg N/kg),TCN,C/N ratio,TN-Levering,N-supplying capacity (kg N/ha),TC-totaal,C-totaal,TP-totaal,Total P-stock (mg P2O5/100g),TP-PAE,P-PAE,TAdviesPw,AdviesPw,TP-AL,P-AL,TK,K,TK-vrd,K-soil stock (mmol+/kg),TK-getal,K-getal,TS-totaal,Total sulphur stock (mg S/kg),TSLV,S-supplying capacity (kg S/ha),TSaanv,Saanv,TMg,Mg,TK/Mg,K/Mg,TNa,Na,TB,B,TCu-PAE,Cu-PAE,TMn,Mn,TCo-PAE,Co-PAE,TZn-PAE,Zn-PAE,TpH_NIR,pH_NIR,TpH,pH,TKZK,Carbonate lime (%),TOS,Organic matter (%),TLutum,Clay % (<2 μm),TCEC,Clay-humus (CEC)CEC (mmol+/kg),TCEC-Bez.,CEC-saturation (%),TS-PAE,S-PAE,TMicr.activiteit,Microbial activity (mg N/kg),TC/S,C/S ratio,TEc,Ec,TCl,Cl,TAl-ox,Al-ox,TFe-ox,Fe-ox,TP-ox,P-ox,TCadmium,Cadmium,TChroom,Chroom,TKoper,Koper,TKwik,Kwik,TNikkel,Nikkel,TLood,Lood,TZink,Zink,TArseen,Arseen,TN-NO3(dr),N-NO3(dr),TN-NO3 (kg/ha),N-NO3 (kg/ha),TCa-vrd,Ca-soil stock (mmol+/kg),TMg-vrd,Mg-soil stock (mmol+/kg),TNa-vrd,Na-soil stock (mmol+/kg),TH-bez,H-saturation (%),TAl-bez,AL-saturation (%),Tverkr.bh,Soil crumbling score,Tverslemp,Soil slaking score,Tmicro.bm,micro.bm,Tbact.bm,bact.bm,Tschim.bm,schim.bm,TAmm-N(dr),Amm-N(dr),TVrd-N(dr),Vrd-N(dr),TPw,Pw,T0-2 P,0-2 P,T2-16 P,2-16 P,T16-50 P,16-50 P,T50-105 P,50-105 P,T105-150 P,105-150 P,T150-210 P,150-210 P,T210-300 P,210-300 P,T300-420 P,300-420 P,T420-600 P,420-600 P,T600-2000 P,600-2000 P,TM50  P,M50  P,TD10/60  P,D10/60  P,TSe,Se,TM50_NIR,M50μm (medium value of the sand fraction) ,TCa-bez,Ca-saturation (%),TMg-bez,Mg-saturation (%),TK-bez,K-saturation (%),TNa-bez,Na-saturation (%),TN-tot-opl,N-tot-opl,TN-org-opl,N-org-opl,Tschim./bact,schim./bact,TpH-CaCl2,pH-CaCl2,T0-2,0-2,T2-16,2-16,T16-50,16-50,T50-63,50-63,T63-125,63-125,T125-180,125-180,T180-250,180-250,T250-355,250-355,T355-500,355-500,T500-1000,500-1000,T1000-2000,1000-2000,TM50,M50,TD60/D10,D60/D10,TCa-besch,Ca-besch,TCa-voorr,Ca-soil stock (kg Ca/ha),TP-verz.graad,P-verz.graad,TC-org,C-organic SOC (%),TC-anorg,C-anorg,T2-50,2-50,T50-2000,50-2000,TCa-besch (mmol/l),Ca-besch (mmol/l),TC/OS,C/OS ratio,TSilt,Silt % (2-50 μm),TZand,Sand % (>50 μm),TSi,Si,TMo,Mo,TFe,Fe,TK_HCl,K_HCl,pF 2.0 (%) Field Capacity,pF 4.2 (%) Wilting Point,Density g/cm3
TOBYS02,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5212261,777123,BEM,TOBYS01 16960,BODEM,Loess,08102020,29102020,0,15,0,,1.9,,,,,,1650,,10,,55,,,,110,,,,,,,,,,3.2,,,,265,,8,,12,,,,,,,,,,,,,,,,,,,,4.6,,0.6,,3.4,,19,,145,,82,,,,49,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,18.3,,1.4,,0.2,,2.9,,6.7,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,66,,13,,2.2,,1,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3440,,,,1.6,,,,,,,,,,0.47,,49,,28,,,,,,,,,38.5,15.9,1.20
TONGFIELD,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5212262,777129,BEM,TONGFIELD 16919,BODEM,Loess,08102020,29102020,0,15,0,,1.4,,,,,,1440,,12,,45,,,,4,,,,,,,,,,2.4,,,,275,,8,,12,,,,,,,,,,,,,,,,,,,,6.5,,1.8,,3.1,,12,,108,,86,,,,73,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,10.9,<,0.4,<,0.1,<,0.1,,8.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,74,,10,,2.2,<,0.1,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2920,,,,1.7,,,,,,,,,,0.55,,4,,79,,,,,,,,,25.1,5.4,1.21
TOPPARK,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5211131,776711,BEM,TOPPARK 16481,BODEM,Loess,08102020,12112020,0,15,0,,2.2,,,,,,2480,,9,,85,,,,174,,,,,,,,,,3,,,,335,,8,,12,,,,,,,,,,,,,,,,,,,,6.9,,2.9,,4.8,,20,,167,,92,,,,96,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,19.7,,1,<,0.1,<,0.1,,7.3,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,78,,12,,1.8,,0.6,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4525,,,,2.3,,,,,,,,,,0.48,,55,,17,,,,,,,,,40.9,18.8,1.16
TOWN,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5223492,778140,BEM,TOWN 18397,BODEM,Loess,08102020,12112020,0,25,0,,3.3,,,,,,3660,,8,,195,,,,167,,,,,,,,,,6.7,,,,240,,4,,8,,,,,,,,,,,,,,,,,,,,6.4,,1.6,,5.8,,45,,308,,92,,,,105,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,,37.6,,1.5,<,0.1,<,0.1,,3.3,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,77,,12,,2.2,,0.5,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13320,,,,2.8,,,,,,,,,,0.48,,30,,18,,,,,,,,,46,28.4,1.13
TRACKCAMEO,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5210933,776868,BEM,TRACKCAMEO 16998,BODEM,Loess,08102020,29102020,0,15,0,,1.4,,,,,,1740,,11,,50,,,,212,,,,,,,,,,5.1,,,,285,,8,,12,,,,,,,,,,,,,,,,,,,,6.1,,0.2,,3.7,,13,,116,,97,,,,56,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,11.2,,0.7,<,0.1,<,0.1,,8.4,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,82,,9.7,,4.4,,0.6,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3410,,,,1.8,,,,,,,,,,0.49,,68,,15,,,,,,,,,38.9,13.3,1.19
TRACKSMITT,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5210933,776869,BEM,TRACKSMITT 16999,BODEM,Loess,08102020,29102020,0,15,0,,1.4,,,,,,2180,,12,,65,,,,263,,,,,,,,,,7.5,,,,505,,15,,19,,,,,,,,,,,,,,,,,,,,6.9,,0.5,,4.9,,13,,149,,92,,,,61,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,20.7,,1.3,<,0.1,<,0.1,,8.5,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,72,,14,,5,,0.9,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710,,,,2.7,,,,,,,,,,0.55,,48,,34,,,,,,,,,38.5,14.9,1.15
TRINAS,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5211133,776880,BEM,TRINAS 16962,BODEM,Loess,08102020,29102020,0,15,0,,1.9,,,,,,2300,,10,,75,,,,166,,,,,,,,,,2.4,,,,345,,9,,13,,,,,,,,,,,,,,,,,,,,6,<,0.2,,4.5,,21,,159,,91,,,,57,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,22.7,,1.3,<,0.1,<,0.1,,6.7,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,75,,14,,1.5,,0.8,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4210,,,,2.4,,,,,,,,,,0.53,,53,,22,,,,,,,,,40.4,18.4,1.17
TRINASCRNR,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5210614,776782,BEM,trinascrnr 16963,BODEM,Loess,08102020,28102020,0,15,0,,2.4,,,,,,3230,,10,,100,,,,176,,,,,,,,,,1.8,,,,390,,8,,12,,,,,,,,,,,,,,,,,,,,5.5,<,0.2,,6.6,,23,,166,,99,,,,114,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,33.7,,1.8,<,0.1,<,0.1,,6.4,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,77,,20,,1.1,,1.1,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245,,,,3.3,,,,,,,,,,0.5,,45,,25,,,,,,,,,42.5,22.3,1.10
UPHAMA,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5210933,776870,BEM,UPHAMA 17000,BODEM,Loess,08102020,29102020,0,15,0,,1.4,,,,,,2180,,11,,65,,,,224,,,,,,,,,,4.1,,,,305,,7,,11,,,,,,,,,,,,,,,,,,,,4.2,,0.8,,4.9,,12,,106,,69,,,,86,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,14.9,,0.7,,0.7,,18,,8.5,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,,50,,14,,3.9,,0.7,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840,,,,2.5,,,,,,,,,,0.51,,26,,56,,,,,,,,,35.9,13.4,1.15
UPHAMB1,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5210933,776871,BEM,UPHAMB1 17001,BODEM,Loess,08102020,29102020,0,15,0,,2.3,,,,,,3480,,10,,105,,,,221,,,,,,,,,,3.1,,,,500,,12,,16,,,,,,,,,,,,,,,,,,,,5.9,,1.1,,6.6,,20,,176,,100,,,,90,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,20.9,,1.2,<,0.1,<,0.1,,7.2,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,,86,,12,,1.8,,0.7,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5010,,,,3.5,,,,,,,,,,0.53,,27,,45,,,,,,,,,40.4,20.2,1.10
UPHAMB2,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5210933,776872,BEM,UPHAMB2 17002,BODEM,Loess,08102020,29102020,0,15,0,,2.4,,,,,,3620,,12,,95,,,,333,,,,,,,,,,4.4,,,,810,,22,,26,,,,,,,,,,,,,,,,,,,,7.2,,3.5,,8.5,,21,,274,,100,,,,91,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,,22.2,,1.5,<,0.1,<,0.1,,7.6,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,90,,8.1,,1.6,,0.5,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7790,,,,4.4,,,,,,,,,,0.52,,33,,34,,,,,,,,,43.2,23.9,1.05
UPHAMC,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5210933,776873,BEM,UPHAMC 17003,BODEM,Loess,08102020,29102020,0,15,0,,2.4,,,,,,2930,,10,,90,,,,139,,,,,,,,,,3.7,,,,340,,7,,11,,,,,,,,,,,,,,,,,,,,7.2,<,0.2,,5.8,,23,,231,,100,,,,71,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,25.2,,1.7,<,0.1,<,0.1,,7,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,87,,11,,1.6,,0.7,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6770,,,,3,,,,,,,,,,0.52,,36,,35,,,,,,,,,41.1,21,1.13
UPHAMCAMEO,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5210933,776874,BEM,UPHAMCAMEO 17004,BODEM,Loess,08102020,29102020,0,15,0,,1.5,,,,,,2390,,11,,70,,,,225,,,,,,,,,,5.1,,,,435,,12,,16,,,,,,,,,,,,,,,,,,,,6.7,,0.7,,5.2,,11,,136,,98,,,,38,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,15.8,,0.8,<,0.1,<,0.1,,8.8,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,82,,12,,3.8,,0.6,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3820,,,,2.7,,,,,,,,,,0.52,,43,,40,,,,,,,,,38,14.2,1.14
UPHAMGALA,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5210933,776875,BEM,UPHAMGALA 17005,BODEM,Loess,08102020,29102020,0,15,0,,1.3,,,,,,1970,,11,,60,,,,174,,,,,,,,,,4.7,,,,385,,11,,15,,,,,,,,,,,,,,,,,,,,5.5,,0.5,,4.6,,12,,118,,87,,,,56,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,13.1,,0.7,<,0.1,<,0.1,,8.6,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,71,,11,,4,,0.6,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2940,,,,2.2,,,,,,,,,,0.48,,40,,43,,,,,,,,,37.2,13.8,1.16
UPHAMPLUM,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5210923,776803,BEM,UPHAMPLUM 17006,BODEM,Loess,08102020,28102020,0,15,0,,2.8,,,,,,3340,,10,,95,,,,211,,,,,,,,,,4.6,,,,475,,12,,16,,,,,,,,,,,,,,,,,,,,7.3,,3.1,,6.4,,26,,245,,100,,,,92,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,23,,1.4,<,0.1,<,0.1,,6.7,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,88,,9.4,,1.9,,0.6,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,,,,3.2,,,,,,,,,,0.5,,35,,30,,,,,,,,,42.6,23.4,1.11
UPHAMWDGAL,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5210934,776800,BEM,UPHAMWDGAL 17008,BODEM,Loess,08102020,29102020,0,15,0,,1.9,,,,,,3680,,12,,95,,,,385,,,,,,,,,,8.4,,,,570,,12,,16,,,,,,,,,,,,,,,,,,,,7,,1.7,,8.7,,7,,207,,100,,,,69,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,,22.9,,1.3,<,0.1,<,0.1,,9.6,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,84,,11,,4.1,,0.6,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5485,,,,4.5,,,,,,,,,,0.52,,23,,60,,,,,,,,,38.7,15.6,1.05
UPHAMWOOD,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5210934,776799,BEM,UPHAMWOOD 17007,BODEM,Loess,08102020,29102020,0,15,0,,2.1,,,,,,2930,,11,,85,,,,199,,,,,,,,,,11.2,,,,775,,24,,28,,,,,,,,,,,,,,,,,,,,7.1,,9.2,,7.1,,17,,199,,91,,,,89,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,,20.5,,2.8,<,0.1,<,0.1,,8.1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,74,,10,,5.6,,1.4,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4845,,,,3.3,,,,,,,,,,0.46,,21,,46,,,,,,,,,40,19.8,1.09
VINE,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5211128,776692,BEM,VINE 16483,BODEM,Loess,08102020,12112020,0,15,0,,1.5,,,,,,2640,,9,,90,,,,168,,,,,,,,,,4.2,,,,385,,11,,15,,,,,,,,,,,,,,,,,,,,4.9,<,0.2,,4.6,,21,,172,,88,,,,69,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,23.3,,0.7,<,0.1,,0.2,,6.4,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,71,,14,,2.4,,0.4,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4270,,,,2.4,,,,,,,,,,0.52,,57,,17,,,,,,,,,40.8,18.7,1.16
WANSHURSTG,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5223506,778197,BEM,WANSHURSTG 18734,BODEM,Loess,08102020,12112020,0,25,0,,1.2,,,,,,1400,,11,,75,,,,412,,,,,,,,,,5.7,,,,255,,12,,16,,,,,,,,,,,,,,,,,,,,5,,0.3,,3.2,,16,,125,,89,,,,43,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,13.7,,0.6,<,0.1,<,0.1,,7.5,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,73,,11,,4.6,,0.5,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5520,,,,1.6,,,,,,,,,,0.5,,26,,55,,,,,,,,,34.5,12.7,1.21
WAPRICOTS,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5223511,778212,BEM,WAPRICOTS 18520,BODEM,Loess,08102020,23112020,0,25,0,,1.4,,,,,,1200,,13,,55,,,,23,,,,,,,,,,6.1,,,,235,,10,,14,,,,,,,,,,,,,,,,,,,,5.9,,1.2,,3.2,,7,,64,,100,,,,45,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,10.9,,0.7,<,0.1,<,0.1,,9.3,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,72,,17,,9.5,,1.1,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2790,,,,1.6,,,,,,,,,,0.5,,0,,89,,,,,,,,,18.8,2.2,1.21
WATERTANK,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5211128,776693,BEM,WATERTANK 16484,BODEM,Loess,08102020,12112020,0,15,0,,1.1,,,,,,1850,,9,,65,,,,192,,,,,,,,,,4.9,,,,235,,6,,10,,,,,,,,,,,,,,,,,,,,5.7,<,0.2,,3.7,,15,,123,,98,,,,48,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,16.2,,0.6,<,0.1,<,0.1,,7.9,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,80,,13,,4,,0.5,,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3515,,,,1.7,,,,,,,,,,0.46,,56,,25,,,,,,,,,38.4,14.3,1.19
WELLFIELD,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5223505,778192,BEM,WELLFIELDA 18735,BODEM,Loess,08102020,12112020,0,25,0,,1.5,,,,,,1460,,10,,75,,,,267,,,,,,,,,,6.2,,,,265,,14,,18,,,,,,,,,,,,,,,,,,,,7.2,,0.9,,3.3,,22,,119,,92,,,,82,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,12.4,,0.5,<,0.1,<,0.1,,6.8,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,,76,,10,,5.2,,0.4,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5445,,,,1.4,,,,,,,,,,0.42,,28,,46,,,,,,,,,37,16.1,1.21
WHITEBANK,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5212262,777130,BEM,WHITEBANK 16920,BODEM,Loess,08102020,29102020,0,15,0,,1.6,,,,,,2230,,17,,40,,,,85,,,,,,,,,,4.4,,,,710,,20,,24,,,,,,,,,,,,,,,,,,,,5.1,,1.7,,6.9,,10,,134,,85,,,,46,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,11.4,,1.4,<,0.1,<,0.1,,9.1,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,72,,8.5,,3.3,,1,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3195,,,,3.7,,,,,,,,,,0.54,,20,,61,,,,,,,,,37,14.6,1.09
WHITEFAL,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5211136,776883,BEM,WHITEFAL 16921,BODEM,Loess,08102020,29102020,0,15,0,,1.1,,,,,,1320,,11,,40,,,,116,,,,,,,,,,4.9,,,,255,,8,,12,,,,,,,,,,,,,,,,,,,,6.2,,0.7,,3.2,,7,,80,,100,,,,48,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,14,,0.6,<,0.1,<,0.1,,9.3,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,,75,,18,,6.1,,0.8,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185,,,,1.5,,,,,,,,,,0.47,,10,,79,,,,,,,,,27.2,6,1.21
WHITEFAL2,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5211136,776884,BEM,WHITEFAL2 16922,BODEM,Loess,08102020,29102020,0,15,0,,0.9,,,,,,1270,,10,,45,,,,110,,,,,,,,,,4.6,,,,190,,5,,9,,,,,,,,,,,,,,,,,,,,4.5,,0.6,,2.9,,6,,51,,83,,,,62,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,9.3,,0.4,,0.6,,4.8,,9.5,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,55,,18,,9,,0.8,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030,,,,1.3,,,,,,,,,,0.45,,4,,87,,,,,,,,,22.3,3.4,1.22
WHITEMEDOW,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5212262,777131,BEM,WHITEMEDOW 16923,BODEM,Loess,08102020,29102020,0,15,0,,0.7,,,,,,1090,,12,,35,,,,49,,,,,,,,,,3.1,,,,200,,6,,10,,,,,,,,,,,,,,,,,,,,7.1,,0.5,,1.9,,4,,55,,94,,,,25,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,4.2,,0.5,<,0.1,<,0.1,,10,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,,80,,7.6,,5.6,,0.9,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665,,,,1.3,,,,,,,,,,0.68,,12,,82,,,,,,,,,24.4,4,1.26
WHITEWOOD,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5211134,776882,BEM,WHITEWOOD 16924,BODEM,Loess,08102020,29102020,0,15,0,,0.6,,,,,,1370,,14,,35,,,,78,,,,,,,,,,3.2,,,,220,,5,,9,,,,,,,,,,,,,,,,,,,,4.4,,0.5,,3.4,,3,,39,,74,,,,48,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,2.8,,0.8,,1,,7.6,,10,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,,56,,7.2,,8.2,,2.1,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,,,,1.9,,,,,,,,,,0.56,,13,,80,,,,,,,,,27.7,5.3,1.20
WHITEYOUNG,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5212262,777132,BEM,WHITEYOUNG 16925,BODEM,Loess,08102020,29102020,0,15,0,,1.1,,,,,,1730,,12,,50,,,,200,,,,,,,,,,3.1,,,,325,,9,,13,,,,,,,,,,,,,,,,,,,,6.7,,0.9,,4,,8,,114,,94,,,,68,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,10.1,,0.7,<,0.1,<,0.1,,9.2,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,82,,8.9,,2.7,,0.6,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310,,,,2,,,,,,,,,,0.5,,29,,58,,,,,,,,,33.9,10.2,1.18
WIERGRASS,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5223510,778211,BEM,WIERGRASS 18522,BODEM,Loess,08102020,12112020,0,25,0,,2.7,,,,,,3480,,8,,210,,,,107,,,,,,,,,,3.3,,,,185,,1,,5,,,,,,,,,,,,,,,,,,,,5.1,,1.7,,4.6,,34,,298,,93,,,,86,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,,35.4,,2.1,<,0.1,<,0.1,,3.5,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,,79,,12,,1.1,,0.7,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13760,,,,2.9,,,,,,,,,,0.63,,21,,39,,,,,,,,,41.2,22.5,1.16
WIERTONE,8696497,Eurofins Agro Testing UK,0,Eurofins Agro Testing UK,,,,5223512,778213,BEM,WIERTONE 18521,BODEM,Loess,08102020,18112020,0,25,0,,2.7,,,,,,2990,,9,,170,,,,136,,,,,,,,,,6.1,,,,310,,10,,14,,,,,,,,,,,,,,,,,,,,7,,0.6,,4.8,,41,,224,,86,,,,114,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,29.5,,1.2,<,0.1,<,0.1,,3.7,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,70,,13,,2.7,,0.5,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9105,,,,2.8,,,,,,,,,,0.58,,26,,28,,,,,,,,,43.6,25.5,1.16
